pincode,area,state,lat,lon,cell_id,geo_source
496111,Chhotegumda,Chhattisgarh,22.0336,83.1214,22.00_83.00,geonames
496113,Pithama,Chhattisgarh,22.1278,83.3535,22.25_83.25,geonames
496116,Behramar,Chhattisgarh,22.0859,83.3082,22.00_83.25,geonames
496118,Sukrapara,Chhattisgarh,22.8008,83.8662,22.75_83.75,geonames
496197,,Chhattisgarh,22.0584,83.3628,22.00_83.25,prefix4
496220,Farsatoli,Chhattisgarh,22.4305,83.713,22.50_83.75,geonames
496223,Sajapani,Chhattisgarh,22.7807,83.8437,22.75_83.75,geonames
496224,Bachhraon,Chhattisgarh,22.8147,83.8474,22.75_83.75,geonames
496225,Kaliba,Chhattisgarh,22.5811,83.8461,22.50_83.75,geonames
496227,Tapkara,Chhattisgarh,22.5835,83.9439,22.50_84.00,geonames
496245,Dumaria,Chhattisgarh,22.6537,83.4907,22.75_83.50,geonames
496331,Sogada,Chhattisgarh,22.9344,84.0588,23.00_84.00,geonames
496338,Lokhandi,Chhattisgarh,22.8713,84.0532,22.75_84.00,geonames
496440,Mahloi,Chhattisgarh,21.7504,83.398,21.75_83.50,geonames
496445,Kanakbira,Chhattisgarh,21.5768,83.1133,21.50_83.00,geonames
496450,Pendri,Chhattisgarh,21.9721,83.2569,22.00_83.25,geonames
496551,Jhal,Chhattisgarh,21.5264,83.2427,21.50_83.25,geonames
496554,Manikpur,Chhattisgarh,21.685,83.3628,21.75_83.25,geonames
496661,Botalda,Chhattisgarh,21.9543,83.2034,22.00_83.25,geonames
496665,Nawapara,Chhattisgarh,22.0315,83.1121,22.00_83.00,geonames
497001,Ambikapur Nyalaya,Chhattisgarh,22.9392,83.1152,23.00_83.00,geonames
497101,Sedam,Chhattisgarh,22.9606,83.1685,23.00_83.25,geonames
497111,Sur,Chhattisgarh,22.9298,83.1483,23.00_83.25,geonames
497114,Ulkia,Chhattisgarh,22.686,82.9707,22.75_83.00,geonames
497116,Lahpatra,Chhattisgarh,23.0125,83.0618,23.00_83.00,geonames
497117,Kedma,Chhattisgarh,22.7766,82.8338,22.75_82.75,geonames
497118,Manoharpur,Chhattisgarh,22.9405,83.1235,23.00_83.00,geonames
497119,Shahpur,Chhattisgarh,22.9405,83.1235,23.00_83.00,geonames
497220,Tatapani,Chhattisgarh,22.9405,83.1235,23.00_83.00,geonames
497223,Masga,Chhattisgarh,22.9405,83.1235,23.00_83.00,geonames
497224,Bhulsikala,Chhattisgarh,22.9405,83.1235,23.00_83.00,geonames
497225,Karamdiha,Chhattisgarh,22.9308,83.1054,23.00_83.00,geonames
497226,Kandrai,Chhattisgarh,22.9185,82.9371,23.00_83.00,geonames
497229,Salhi,Chhattisgarh,22.9949,82.8672,23.00_82.75,geonames
497231,Basdei,Chhattisgarh,22.9471,83.1085,23.00_83.00,geonames
497235,Dawna,Chhattisgarh,22.9441,83.0886,23.00_83.00,geonames
497331,Sarbhoka,Chhattisgarh,23.4084,82.2818,23.50_82.25,geonames
497333,Umeshwarpur,Chhattisgarh,22.964,83.0548,23.00_83.00,geonames
497335,Barbaspur,Chhattisgarh,23.4223,82.2976,23.50_82.25,geonames
497339,Sonhat,Chhattisgarh,23.4829,82.5182,23.50_82.50,geonames
497442,Manendragarh,Chhattisgarh,23.2826,82.2706,23.25_82.25,geonames
497447,B-seam Colly,Chhattisgarh,23.1782,82.29,23.25_82.25,geonames
497448,South Jhagrakhand Colly,Chhattisgarh,23.1782,82.29,23.25_82.25,geonames
497449,Koda,Chhattisgarh,23.0216,82.3191,23.00_82.25,geonames
497451,Haldibadi,Chhattisgarh,23.1047,82.3499,23.00_82.25,geonames
497555,Godripara,Chhattisgarh,23.4674,82.2383,23.50_82.25,geonames
497557,Sonawani Colly,Chhattisgarh,23.4674,82.2383,23.50_82.25,geonames
497559,Korea Colly,Chhattisgarh,23.4674,82.2383,23.50_82.25,geonames
497773,West Chirimiri,Chhattisgarh,23.4674,82.2383,23.50_82.25,geonames
497778,Khamrodh,Chhattisgarh,23.4674,82.2383,23.50_82.25,geonames
500005,Crp Camp (Hyderabad),Telangana,17.3743,78.4862,17.25_78.50,geonames
500010,Bolarum,Telangana,17.4171,78.4772,17.50_78.50,geonames
500014,Hakimpet,Telangana,17.401,78.417,17.50_78.50,geonames
500019,Lingampalli,Telangana,17.4865,78.317,17.50_78.25,geonames
500030,Rajendranagar (K.V.Rangareddy),Telangana,17.4183,78.4714,17.50_78.50,geonames
500042,Hal (Hyderabad),Telangana,17.4171,78.4772,17.50_78.50,geonames
500043,Bahadurpalli,Telangana,17.2268,78.4332,17.25_78.50,geonames
500046,CUC,Telangana,17.4171,78.4772,17.50_78.50,geonames
500051,Hindustan Cables Ltd,Telangana,17.3724,78.437,17.25_78.50,geonames
500052,Svpnpa,Telangana,17.3285,78.4333,17.25_78.50,geonames
500058,Kanchanbagh,Telangana,17.3724,78.437,17.25_78.50,geonames
500067,Suchitra Junction,Telangana,17.3568,78.4524,17.25_78.50,geonames
500069,R.C.Imarat,Telangana,17.3568,78.4524,17.25_78.50,geonames
500075,C.B.I.T,Telangana,17.394,78.3492,17.50_78.25,geonames
500076,I.E.Nacharam,Telangana,17.2268,78.4332,17.25_78.50,geonames
500077,Kattedan Ie,Telangana,17.4661,78.4914,17.50_78.50,geonames
500078,Nisa Hakimpet,Telangana,17.2743,78.4442,17.25_78.50,geonames
500083,Nagaram (K.V.Rangareddy),Telangana,17.4171,78.4772,17.50_78.50,geonames
500087,JJ Nagar Colony,Telangana,17.4171,78.4772,17.50_78.50,geonames
500088,Katchavanisingaram,Telangana,17.3932,78.4444,17.50_78.50,geonames
500093,Vikasnagar (Hyderabad),Telangana,17.4171,78.4772,17.50_78.50,geonames
500100,Komplly,Telangana,17.2268,78.4332,17.25_78.50,geonames
500101,Shamirpet,Telangana,17.4099,78.4768,17.50_78.50,geonames
500102,,Andhra Pradesh,17.3,78.4503,17.25_78.50,prefix4
500103,Jai Jawan Colony,Telangana,17.4171,78.4772,17.50_78.50,geonames
500108,R.G.I. Airport,Telangana,17.1316,78.4112,17.25_78.50,geonames
500110,Prashasan Nagar,Telangana,17.4171,78.4772,17.50_78.50,geonames
500111,I S B Campus,Telangana,17.1316,78.4112,17.25_78.50,geonames
500114,,Andhra Pradesh,17.3,78.4503,17.25_78.50,prefix4
500264,,Telangana,17.3799,78.4725,17.50_78.50,prefix3
500265,,Telangana,17.3799,78.4725,17.50_78.50,prefix3
500762,,Telangana,17.3799,78.4725,17.50_78.50,prefix3
501101,Vikarabad H.O,Telangana,17.4171,78.4772,17.50_78.50,geonames
501102,Allampalli.,Telangana,17.1518,78.2785,17.25_78.25,geonames
501111,Nawabpet (K.V.Rangareddy),Telangana,17.5952,78.1606,17.50_78.25,geonames
501121,Dornal,Telangana,17.3231,78.0756,17.25_78.00,geonames
501141,Gunj,Telangana,17.6982,78.3426,17.75_78.25,geonames
501142,Adikcherla,Telangana,17.1286,78.3901,17.25_78.50,geonames
501143,Damarched,Telangana,17.1316,78.4112,17.25_78.50,geonames
501158,Mittabaspalle,Telangana,17.1701,78.3636,17.25_78.25,geonames
501202,Kotmarpalli,Telangana,17.2556,78.4307,17.25_78.50,geonames
501203,Singapur,Telangana,17.3922,78.1908,17.50_78.25,geonames
501218,Gollapalli Kalan,Telangana,17.2414,78.3921,17.25_78.50,geonames
501301,Rompalli,Telangana,17.3732,78.467,17.25_78.50,geonames
501359,Chippalapalli,Telangana,17.2016,78.5126,17.25_78.50,geonames
501401,Rajbolaram,Telangana,17.3029,78.4508,17.25_78.50,geonames
501501,Regadi Doswada,Telangana,17.1541,78.3895,17.25_78.50,geonames
501502,Bandelkacherla,Telangana,17.1316,78.4112,17.25_78.50,geonames
501503,Alur,Telangana,17.195,78.3167,17.25_78.25,geonames
501504,Surangal,Telangana,17.3051,78.3363,17.25_78.25,geonames
501505,Hayatnagar,Telangana,17.1535,78.4329,17.25_78.50,geonames
501506,Pocharam,Telangana,17.1602,78.4353,17.25_78.50,geonames
501508,Rangapur,Telangana,17.208,78.5858,17.25_78.50,geonames
501509,Chintapatla,Telangana,17.1188,78.4457,17.00_78.50,geonames
501510,Seriguda,Telangana,17.2889,78.4901,17.25_78.50,geonames
501511,Sanghinagar,Telangana,17.2827,78.6357,17.25_78.75,geonames
501512,Ramoji Film City,Telangana,17.2863,78.7099,17.25_78.75,geonames
501513,,Telangana,17.2077,78.4717,17.25_78.50,prefix4
502001,Rajampet Colony,Telangana,17.8502,78.3923,17.75_78.50,geonames
502032,Ameenpur,Telangana,17.8502,78.3923,17.75_78.50,geonames
502101,Ramayampet,Telangana,18.1173,78.4355,18.00_78.50,geonames
502102,Konapur,Telangana,17.962,78.2795,18.00_78.25,geonames
502103,Siddipet Busstand,Telangana,17.9554,78.2569,18.00_78.25,geonames
502107,Pullur,Telangana,17.965,78.2952,18.00_78.25,geonames
502108,Dubbak,Telangana,17.9528,78.259,18.00_78.25,geonames
502109,Amsanipally,Telangana,18.0058,78.4175,18.00_78.50,geonames
502110,Medak H.O,Telangana,17.9554,78.2569,18.00_78.25,geonames
502114,Tornal,Telangana,17.9676,78.2864,18.00_78.25,geonames
502125,Yellapur,Telangana,17.6975,78.2434,17.75_78.25,geonames
502205,O.F.Yeddumailaram,Telangana,17.806,78.2366,17.75_78.25,geonames
502210,Kohir,Telangana,17.9554,78.2569,18.00_78.25,geonames
502220,Zaheerabad H.O,Telangana,17.9554,78.2569,18.00_78.25,geonames
502221,Gudpally,Telangana,17.9554,78.2569,18.00_78.25,geonames
502228,Madhunagar,Telangana,17.9554,78.2569,18.00_78.25,geonames
502246,Machnoor,Telangana,17.9554,78.2569,18.00_78.25,geonames
502247,Chandaipet,Telangana,17.9615,78.2813,18.00_78.25,geonames
502251,Ratnapur,Telangana,17.8263,78.3436,17.75_78.25,geonames
502255,Suraram,Telangana,17.9587,78.2978,18.00_78.25,geonames
502270,Nidijipla,Telangana,17.9465,78.2232,18.00_78.25,geonames
502271,Jukal,Telangana,18.0773,77.9289,18.00_78.00,geonames
502273,Vendikole,Telangana,17.9554,78.2569,18.00_78.25,geonames
502278,Dacharam,Telangana,17.9554,78.2569,18.00_78.25,geonames
502279,Cheelasagr,Telangana,17.9554,78.2569,18.00_78.25,geonames
502281,Peerlapally,Telangana,17.9655,78.2392,18.00_78.25,geonames
502284,,Telangana,17.9513,78.2258,18.00_78.25,prefix4
502285,Kandi,Telangana,17.9554,78.2569,18.00_78.25,geonames
502286,Morgi,Telangana,18.0423,78.083,18.00_78.00,geonames
502287,Rasool,Telangana,17.9554,78.2569,18.00_78.25,geonames
502291,Kolkur,Telangana,17.9516,78.2321,18.00_78.25,geonames
502293,Baswapur,Telangana,17.9499,78.2677,18.00_78.25,geonames
502294,Tadlapally,Telangana,17.9554,78.2569,18.00_78.25,geonames
502295,Mallepalli,Telangana,17.9268,78.2341,18.00_78.25,geonames
502300,Pati,Telangana,17.9795,78.2934,18.00_78.25,geonames
502301,Chatlapally,Telangana,17.961,78.3166,18.00_78.25,geonames
502302,Tekmal,Telangana,17.957,78.2369,18.00_78.25,geonames
502303,Mallampet,Telangana,18.0558,78.0661,18.00_78.00,geonames
502305,Bdl Bhanur,Telangana,17.9554,78.2569,18.00_78.25,geonames
502307,Chitkul,Telangana,17.9435,78.2244,18.00_78.25,geonames
502311,Akkaram,Telangana,17.9554,78.2569,18.00_78.25,geonames
502312,Munigadapa,Telangana,17.9079,78.3095,18.00_78.25,geonames
502313,Rustumpet,Telangana,17.8107,78.3,17.75_78.25,geonames
502314,Panyal,Telangana,17.979,78.2458,18.00_78.25,geonames
502318,Anegunta,Telangana,17.9554,78.2569,18.00_78.25,geonames
502319,Patancheru Ph.II,Telangana,17.9667,78.2566,18.00_78.25,geonames
502321,Venkatapur,Telangana,17.9589,78.218,18.00_78.25,geonames
502324,Icrisat,Telangana,17.9554,78.2569,18.00_78.25,geonames
502325,Aie Bollaram,Telangana,17.9554,78.2569,18.00_78.25,geonames
502329,Kowlampet,Telangana,17.9793,78.4183,18.00_78.50,geonames
502334,Nacharam,Telangana,17.942,78.2892,18.00_78.25,geonames
502336,Manoharabad,Telangana,17.9486,78.2758,18.00_78.25,geonames
502345,Ananthavaram,Telangana,17.9531,78.2163,18.00_78.25,geonames
502372,Marpadaga,Telangana,17.9554,78.2569,18.00_78.25,geonames
502375,Venkatapur,Telangana,17.9456,78.2767,18.00_78.25,geonames
502381,Wariguntham,Telangana,17.9554,78.2569,18.00_78.25,geonames
503001,Phullong,Telangana,18.696,78.2131,18.75_78.25,geonames
503002,Kanteshwar,Telangana,18.6828,78.1153,18.75_78.00,geonames
503003,Mjp Nagar,Telangana,18.7712,78.1715,18.75_78.25,geonames
503102,Anthampalli,Telangana,18.696,78.2131,18.75_78.25,geonames
503111,Kamareddy H.O,Telangana,18.696,78.2131,18.75_78.25,geonames
503114,Pothangalkalan,Telangana,18.696,78.2131,18.75_78.25,geonames
503122,Gundiwait,Telangana,18.696,78.2131,18.75_78.25,geonames
503123,Faridpet,Telangana,18.696,78.2131,18.75_78.25,geonames
503124,Polkampet,Telangana,18.696,78.2131,18.75_78.25,geonames
503125,Bibipet,Telangana,18.696,78.2131,18.75_78.25,geonames
503144,Reddypet,Telangana,18.696,78.2131,18.75_78.25,geonames
503164,Mallapur,Telangana,18.6559,78.2022,18.75_78.25,geonames
503165,Hanojipet,Telangana,18.6789,78.2482,18.75_78.25,geonames
503174,APSP Camp (Nizamabad),Telangana,18.696,78.2131,18.75_78.25,geonames
503175,Kulaspur,Telangana,18.6852,78.215,18.75_78.25,geonames
503180,Shakkarnagar,Telangana,18.696,78.2131,18.75_78.25,geonames
503185,Hansa,Telangana,18.6934,78.1879,18.75_78.25,geonames
503186,Jankampet,Telangana,18.7364,78.1175,18.75_78.00,geonames
503187,Borlam,Telangana,18.696,78.2131,18.75_78.25,geonames
503188,Rudrur,Telangana,18.5891,77.873,18.50_77.75,geonames
503201,Jalalpur,Telangana,18.6226,78.1072,18.50_78.00,geonames
503202,Mangalpahad,Telangana,18.6989,78.1083,18.75_78.00,geonames
503206,Ghanpur,Telangana,18.5779,77.9465,18.50_78.00,geonames
503207,Kallur,Telangana,18.671,78.0479,18.75_78.00,geonames
503212,Khudwanpur,Telangana,18.7301,78.2353,18.75_78.25,geonames
503213,Makloor,Telangana,18.7022,78.2051,18.75_78.25,geonames
503217,Subriyal,Telangana,18.7386,78.2473,18.75_78.25,geonames
503218,Nallur,Telangana,18.7391,78.3734,18.75_78.25,geonames
503219,Savel,Telangana,18.9547,78.4303,19.00_78.50,geonames
503223,Argul,Telangana,18.7654,78.2606,18.75_78.25,geonames
503224,Armoor H.O,Telangana,18.6175,78.3995,18.50_78.50,geonames
503225,Bashirabad,Telangana,18.7064,78.2501,18.75_78.25,geonames
503230,Sirpur,Telangana,18.9337,78.3864,19.00_78.50,geonames
503235,Satapurfarm,Telangana,18.7047,78.1822,18.75_78.25,geonames
503245,Dupalli,Telangana,18.7547,78.0183,18.75_78.00,geonames
503305,Baswapur,Telangana,18.6749,78.1693,18.75_78.25,geonames
503306,Bichkunda,Telangana,18.696,78.2131,18.75_78.25,geonames
503307,Bhimgal Busstand,Telangana,18.6891,78.5006,18.75_78.50,geonames
503308,Chotpalli,Telangana,18.7408,78.2752,18.75_78.25,geonames
503309,Hangarga,Telangana,18.6867,78.1756,18.75_78.25,geonames
503310,Thimmanagar,Telangana,18.696,78.2131,18.75_78.25,geonames
503311,Akloor,Telangana,18.7196,78.2435,18.75_78.25,geonames
503321,Birkur,Telangana,18.6796,78.0661,18.75_78.00,geonames
504001,Station Road (Adilabad),Telangana,19.539,78.527,19.50_78.50,geonames
504101,Brahmangaon,Telangana,19.5158,78.574,19.50_78.50,geonames
504102,Kolur,Telangana,19.5284,78.5491,19.50_78.50,geonames
504103,Doderna,Telangana,19.5147,78.5883,19.50_78.50,geonames
504104,Raipur Kandli,Telangana,19.5158,78.574,19.50_78.50,geonames
504105,Pakpatla,Telangana,19.2148,78.4249,19.25_78.50,geonames
504106,Mallapur,Telangana,19.497,78.5686,19.50_78.50,geonames
504107,RGU IIIT Campus Basar,Telangana,19.5158,78.574,19.50_78.50,geonames
504109,Gulmadugu,Telangana,19.5158,78.574,19.50_78.50,geonames
504201,Nagapur,Telangana,19.5087,78.5867,19.50_78.50,geonames
504202,Munial,Telangana,19.5164,78.5695,19.50_78.50,geonames
504203,Dilawarpur,Telangana,19.5214,78.5897,19.50_78.50,geonames
504205,Dharmaram,Telangana,19.5158,78.574,19.50_78.50,geonames
504208,Patha Mancherial,Telangana,19.5158,78.574,19.50_78.50,geonames
504209,Patha Mancherial,Telangana,19.5158,78.574,19.50_78.50,geonames
504214,Neelwai,Telangana,19.5327,78.569,19.50_78.50,geonames
504215,Chandaram,Telangana,19.5158,78.574,19.50_78.50,geonames
504216,Indaram,Telangana,19.5158,78.574,19.50_78.50,geonames
504218,Devapur Cement Works,Telangana,19.5158,78.574,19.50_78.50,geonames
504220,Madaram Township,Telangana,19.5158,78.574,19.50_78.50,geonames
504231,Dharmaraopet,Telangana,19.5158,78.574,19.50_78.50,geonames
504251,Budakurd,Telangana,19.5158,78.574,19.50_78.50,geonames
504272,Chakepalli,Telangana,19.5158,78.574,19.50_78.50,geonames
504292,Nambal,Telangana,19.4861,78.5699,19.50_78.50,geonames
504293,Ada,Telangana,19.5297,78.5767,19.50_78.50,geonames
504295,Wankidi,Telangana,19.5158,78.574,19.50_78.50,geonames
504296,Mosam,Telangana,19.5158,78.574,19.50_78.50,geonames
504299,Pardi,Telangana,19.5215,78.5762,19.50_78.50,geonames
504301,Ramakrishnapur,Telangana,19.3423,78.55,19.25_78.50,geonames
504302,Singapur,Telangana,19.5158,78.574,19.50_78.50,geonames
504303,Srirampur Colony,Telangana,19.3423,78.55,19.25_78.50,geonames
504304,Patnapur,Telangana,19.4128,78.3051,19.50_78.25,geonames
504308,Sitagondi,Telangana,19.5254,78.5269,19.50_78.50,geonames
504311,Sangvi,Telangana,19.3979,78.6784,19.50_78.75,geonames
504323,Gowliguda,Telangana,19.4875,78.5571,19.50_78.50,geonames
504346,Umri,Telangana,19.44,78.6083,19.50_78.50,geonames
505001,Dist. Court Building,Telangana,18.3624,79.1723,18.25_79.25,geonames
505002,Satavahana University Campus,Telangana,18.3624,79.1723,18.25_79.25,geonames
505101,Dharmarajpalli,Telangana,18.3503,79.277,18.25_79.25,geonames
505102,Keshavapur,Telangana,18.376,79.2449,18.50_79.25,geonames
505122,Shaimpet,Telangana,18.2905,79.4532,18.25_79.50,geonames
505152,Odela,Telangana,18.376,79.2449,18.50_79.25,geonames
505172,Peddapalli H.O,Telangana,18.376,79.2449,18.50_79.25,geonames
505174,Kunaram,Telangana,18.376,79.2449,18.50_79.25,geonames
505184,Eklaspur,Telangana,18.2634,79.2901,18.25_79.25,geonames
505185,Narayanapur,Telangana,18.3774,79.2427,18.50_79.25,geonames
505186,Chamanpalli,Telangana,18.3963,79.2526,18.50_79.25,geonames
505187,Rachapalli,Telangana,18.3746,79.2716,18.25_79.25,geonames
505188,Rompikunta,Telangana,18.362,79.2403,18.25_79.25,geonames
505208,Peddampet,Telangana,18.376,79.2449,18.50_79.25,geonames
505209,Scab,Telangana,18.376,79.2449,18.50_79.25,geonames
505210,Fertilizercity,Telangana,18.376,79.2449,18.50_79.25,geonames
505211,Gv8incline,Telangana,18.376,79.2449,18.50_79.25,geonames
505212,Adivarampet,Telangana,18.376,79.2449,18.50_79.25,geonames
505214,Vittalanagar,Telangana,18.376,79.2449,18.50_79.25,geonames
505215,Jyothinagar (Karim Nagar),Telangana,18.376,79.2449,18.50_79.25,geonames
505301,Malakpet,Telangana,18.376,79.2449,18.50_79.25,geonames
505302,Sankepalli,Telangana,18.3883,79.127,18.50_79.25,geonames
505303,Narayanapur,Telangana,18.3779,79.2207,18.50_79.25,geonames
505304,Mallareddipet,Telangana,18.376,79.2449,18.50_79.25,geonames
505305,Adivipadira,Telangana,18.376,79.2449,18.50_79.25,geonames
505306,Govindaram,Telangana,18.4071,79.229,18.50_79.25,geonames
505307,Jogapur,Telangana,18.4061,79.2411,18.50_79.25,geonames
505325,Peddapur,Telangana,18.4141,78.8556,18.50_78.75,geonames
505326,Koratla,Telangana,18.376,79.2449,18.50_79.25,geonames
505327,Jagtial H.O,Telangana,18.376,79.2449,18.50_79.25,geonames
505330,Yousufnagar,Telangana,18.376,79.2449,18.50_79.25,geonames
505331,Sataram,Telangana,18.3596,79.2653,18.25_79.25,geonames
505401,Manwada,Telangana,18.3803,79.209,18.50_79.25,geonames
505404,Namapur,Telangana,18.429,79.3263,18.50_79.25,geonames
505405,Jillella,Telangana,18.376,79.2449,18.50_79.25,geonames
505415,Arnakonda,Telangana,18.5292,79.1268,18.50_79.25,geonames
505416,Dharmaram,Andhra Pradesh,18.5387,79.0803,18.50_79.00,geonames
505425,Raipatnam,Telangana,18.441,79.1825,18.50_79.25,geonames
505445,Nagireddipur,Telangana,18.6259,79.0791,18.75_79.00,geonames
505451,Malkapur,Telangana,18.4827,79.064,18.50_79.00,geonames
505452,Maddulapalli,Telangana,18.3676,79.2657,18.25_79.25,geonames
505453,Venkatropet,Telangana,18.377,79.2317,18.50_79.25,geonames
505454,Kolvai,Telangana,18.3778,79.2468,18.50_79.25,geonames
505455,Gandhinagar,Telangana,18.376,79.2449,18.50_79.25,geonames
505460,Itikyal,Telangana,18.3593,79.2505,18.25_79.25,geonames
505467,Sriramulapalli,Telangana,18.2762,79.2755,18.25_79.25,geonames
505468,Huzurabad H.O,Telangana,18.2437,79.1936,18.25_79.25,geonames
505469,Annaram,Telangana,18.3668,79.2147,18.25_79.25,geonames
505470,Kannapur,Telangana,18.4261,79.1007,18.50_79.00,geonames
505471,Mulkanur,Telangana,18.2447,79.3121,18.25_79.25,geonames
505472,Ullampalli,Telangana,18.3212,79.2527,18.25_79.25,geonames
505473,Koheda,Telangana,18.3801,79.2127,18.50_79.25,geonames
505474,Gangipalli,Telangana,18.376,79.3076,18.50_79.25,geonames
505475,Rachapalli,Telangana,18.3741,79.2817,18.25_79.25,geonames
505476,Yelkathurthi,Telangana,18.376,79.2449,18.50_79.25,geonames
505480,Bommakal,Telangana,18.3331,79.2638,18.25_79.25,geonames
505490,Keshavapatnam,Telangana,18.2923,79.1761,18.25_79.25,geonames
505497,Rathnagiri,Telangana,18.376,79.2449,18.50_79.25,geonames
505498,Jeelugula,Telangana,18.3669,79.2531,18.25_79.25,geonames
505501,Cheppial,Telangana,18.376,79.2449,18.50_79.25,geonames
505503,Borlagudem,Telangana,18.3784,79.2442,18.50_79.25,geonames
505504,Suraram,Telangana,18.376,79.2449,18.50_79.25,geonames
505505,Puchunur,Telangana,18.3801,79.259,18.50_79.25,geonames
505514,Brahmanpalli,Telangana,18.376,79.2449,18.50_79.25,geonames
505524,Fazilnagar,Telangana,18.376,79.2449,18.50_79.25,geonames
505525,Julapalli,Telangana,18.3952,79.2336,18.50_79.25,geonames
505526,Kondapur,Telangana,18.3769,79.2337,18.50_79.25,geonames
505527,Algunur,Telangana,18.376,79.2449,18.50_79.25,geonames
505529,Ibrahimnagar,Telangana,18.376,79.2449,18.50_79.25,geonames
505530,Vadloor,Telangana,18.376,79.2449,18.50_79.25,geonames
505531,Namapur,Telangana,18.5413,79.0892,18.50_79.00,geonames
505532,Lingapur,Telangana,18.3804,79.2435,18.50_79.25,geonames
506001,Subedari,Telangana,17.9218,79.7582,18.00_79.75,geonames
506002,Grainmarket,Telangana,17.9218,79.7582,18.00_79.75,geonames
506003,Kazipet,Telangana,17.9218,79.7582,18.00_79.75,geonames
506004,Fatimanagar,Telangana,17.9218,79.7582,18.00_79.75,geonames
506005,Gadepalli,Telangana,17.9218,79.7582,18.00_79.75,geonames
506006,Arepalli,Telangana,17.9315,79.7576,18.00_79.75,geonames
506007,Industrial Estate,Telangana,17.9218,79.7582,18.00_79.75,geonames
506009,Naimnagar,Telangana,17.9218,79.7582,18.00_79.75,geonames
506011,Reddicolony,Telangana,17.9218,79.7582,18.00_79.75,geonames
506012,,Telangana,17.9226,79.7581,18.00_79.75,prefix4
506013,Laxmipur (Warangal),Telangana,17.9218,79.7582,18.00_79.75,geonames
506015,Mucherla,Telangana,17.9218,79.7582,18.00_79.75,geonames
506101,Mahabubabad H.O,Telangana,17.9218,79.7582,18.00_79.75,geonames
506105,Kandikonda,Telangana,17.9218,79.7582,18.00_79.75,geonames
506112,Dhansari,Telangana,17.8544,79.5906,17.75_79.50,geonames
506122,Jhalli,Telangana,17.86,79.8082,17.75_79.75,geonames
506132,Madannapet,Telangana,17.9725,79.8776,18.00_80.00,geonames
506134,Bollepalli,Telangana,17.6506,79.4214,17.75_79.50,geonames
506142,Saipet,Telangana,17.9218,79.7582,18.00_79.75,geonames
506144,Dharmapuram,Telangana,17.9218,79.7582,18.00_79.75,geonames
506145,Kondapur,Telangana,17.8974,79.7504,18.00_79.75,geonames
506151,Tatikayala,Telangana,17.9218,79.7582,18.00_79.75,geonames
506163,Madhupalli',Telangana,17.8835,79.7527,18.00_79.75,geonames
506164,Parkal H.O,Telangana,17.9218,79.7582,18.00_79.75,geonames
506165,Akulavarighanpur,Telangana,18.0592,79.7111,18.00_79.75,geonames
506166,Mamnoor (V),Telangana,17.9218,79.7582,18.00_79.75,geonames
506167,Jangaon H.O,Telangana,17.9218,79.7582,18.00_79.75,geonames
506168,Laxmareddipalli,Telangana,17.9218,79.7582,18.00_79.75,geonames
506169,Azamnagar,Telangana,17.8975,79.7762,18.00_79.75,geonames
506172,Mangapet,Telangana,17.9218,79.7582,18.00_79.75,geonames
506175,Nellutla,Telangana,17.9218,79.7582,18.00_79.75,geonames
506201,Kalyam,Telangana,17.9218,79.7582,18.00_79.75,geonames
506221,Pochannapet,Telangana,17.9218,79.7582,18.00_79.75,geonames
506222,Pakhal,Telangana,17.9218,79.7582,18.00_79.75,geonames
506223,Lingampalli,Telangana,17.9032,79.7447,18.00_79.75,geonames
506244,Narayanpur,Telangana,17.9218,79.7582,18.00_79.75,geonames
506252,Bommera,Telangana,17.9218,79.7582,18.00_79.75,geonames
506301,Kothapalli,Telangana,17.9218,79.7582,18.00_79.75,geonames
506303,Kothapalli,Telangana,17.9228,79.74,18.00_79.75,geonames
506310,Nallballi,Telangana,17.9088,79.737,18.00_79.75,geonames
506313,Kakkiralapalli,Telangana,17.8774,79.7102,18.00_79.75,geonames
506314,Kondapur,Telangana,17.6733,79.578,17.75_79.50,geonames
506315,Galivarigudem,Telangana,17.9347,79.752,18.00_79.75,geonames
506317,Authapur,Telangana,17.9218,79.7582,18.00_79.75,geonames
506319,Kothagattu Singaram,Telangana,17.9433,79.7542,18.00_79.75,geonames
506324,Nagaram,Telangana,17.9112,79.7661,18.00_79.75,geonames
506330,Geegugonda,Telangana,17.9217,79.7558,18.00_79.75,geonames
506331,Mandapalli,Telangana,17.933,79.7703,18.00_79.75,geonames
506332,Chennaraopet,Telangana,17.8935,79.8322,18.00_79.75,geonames
506343,Bandarupalli,Telangana,17.9218,79.7582,18.00_79.75,geonames
506344,Gangaram,Telangana,17.9562,79.7516,18.00_79.75,geonames
506345,Dharmaraopet,Telangana,17.9669,79.765,18.00_79.75,geonames
506347,Pasra,Telangana,17.9218,79.7582,18.00_79.75,geonames
506348,Dammannapet,Telangana,17.9107,79.7425,18.00_79.75,geonames
506356,Kundanpalli,Telangana,17.9218,79.7582,18.00_79.75,geonames
506370,Waddepalli,Telangana,17.9218,79.7582,18.00_79.75,geonames
506371,Nagaram,Telangana,17.9218,79.7582,18.00_79.75,geonames
506381,Gollacherla,Telangana,17.9023,79.7755,18.00_79.75,geonames
507001,Khammam H.O,Telangana,17.2094,80.3654,17.25_80.25,geonames
